created_at,entry_id,voltage,current,power,energy,frequency,power factor,temp
2/19/2025 9:34,1679,246.82,0.054,14.4,0.015,50.04,0.48,78.84668933
2/19/2025 9:35,1680,246.82,0.069,18.1,0.021,50.5,0.73,78.74617521
2/19/2025 9:36,1681,246.82,0.057,14.3,0.015,49.78,0.44,78.72192131
2/19/2025 9:37,1682,246.82,0.054,14.4,0.015,50.04,0.48,78.71205255
2/19/2025 9:38,1683,246.82,0.069,18.1,0.021,50.5,0.73,78.66963508
2/19/2025 9:39,1684,246.82,0.057,14.3,0.015,49.78,0.44,78.63960792
2/19/2025 9:40,1685,246.82,0.054,14.4,0.015,50.04,0.48,78.60659138
2/19/2025 9:41,1686,246.82,0.069,18.1,0.021,50.5,0.73,78.5443678
2/19/2025 9:42,1687,246.82,0.057,14.3,0.015,49.78,0.44,78.54177522
2/19/2025 9:43,1688,246.82,0.054,14.4,0.015,50.04,0.48,78.50952574
2/19/2025 9:44,1689,246.82,0.069,18.1,0.021,50.5,0.73,78.50480162
2/19/2025 9:45,1690,246.82,0.057,14.3,0.015,49.78,0.44,78.49801264
2/19/2025 9:46,1691,246.82,0.054,14.4,0.015,50.04,0.48,78.47756818
2/19/2025 9:47,1692,246.82,0.069,18.1,0.021,50.5,0.73,78.38562649
2/19/2025 9:48,1693,246.85,0.055,14.7,0.017,50.2,0.45,79.29884981
2/19/2025 9:49,1694,246.85,0.064,14.8,0.014,50.25,0.44,79.27485099
2/19/2025 9:50,1695,246.85,0.055,14.7,0.017,50.2,0.45,79.23033897
2/19/2025 9:51,1696,246.85,0.064,14.8,0.014,50.25,0.44,79.0386427
2/19/2025 9:52,1697,246.85,0.055,14.7,0.017,50.2,0.45,79.03788655
2/19/2025 9:53,1698,246.85,0.064,14.8,0.014,50.25,0.44,79.01583877
2/19/2025 9:54,1699,246.85,0.055,14.7,0.017,50.2,0.45,78.99759547
2/19/2025 9:55,1700,246.85,0.064,14.8,0.014,50.25,0.44,78.98987519
2/19/2025 9:56,1701,246.85,0.055,14.7,0.017,50.2,0.45,78.97309231
2/19/2025 9:57,1702,246.85,0.064,14.8,0.014,50.25,0.44,78.96658941
2/19/2025 9:58,1703,246.86,0.055,13,0.011,50.3,0.7,79.43056273
2/19/2025 9:59,1704,246.86,0.055,13,0.011,50.3,0.7,79.43016729
2/19/2025 10:00,1705,246.86,0.055,13,0.011,50.3,0.7,79.33784868
2/19/2025 10:01,1706,246.86,0.055,13,0.011,50.3,0.7,79.30515673
2/19/2025 10:02,1707,246.86,0.055,13,0.011,50.3,0.7,79.30256667
2/19/2025 10:03,1708,246.87,0.054,12.1,0.013,49.62,0.74,79.53424759
2/19/2025 10:04,1709,246.87,0.054,12.1,0.013,49.62,0.74,79.52235108
2/19/2025 10:05,1710,246.87,0.054,12.1,0.013,49.62,0.74,79.52043402
2/19/2025 10:06,1711,246.87,0.054,12.1,0.013,49.62,0.74,79.48692071
2/19/2025 10:07,1712,246.87,0.054,12.1,0.013,49.62,0.74,79.44891726
2/19/2025 10:08,1713,246.88,0.068,18.5,0.019,50.48,0.65,79.76281091
2/19/2025 10:09,1714,246.88,0.068,18.5,0.019,50.48,0.65,79.69121591
2/19/2025 10:10,1715,246.88,0.068,18.5,0.019,50.48,0.65,79.55619136
2/19/2025 10:11,1716,246.88,0.068,18.5,0.019,50.48,0.65,79.55411279
2/19/2025 10:12,1717,246.88,0.068,18.5,0.019,50.48,0.65,79.54085655
2/19/2025 10:13,1718,246.91,0.063,14.4,0.014,49.65,0.73,79.93893157
2/19/2025 10:14,1719,246.91,0.063,14.4,0.014,49.65,0.73,79.9247904
2/19/2025 10:15,1720,246.91,0.063,14.4,0.014,49.65,0.73,79.86780361
2/19/2025 10:16,1721,246.91,0.063,14.4,0.014,49.65,0.73,79.85878242
2/19/2025 10:17,1722,246.91,0.063,14.4,0.014,49.65,0.73,79.77728247
2/19/2025 10:18,1723,246.92,0.058,339.9,0.284,50.11,0.85,80.12656138
2/19/2025 10:19,1724,246.92,0.059,13.6,0.016,50.38,0.6,80.11682025
2/19/2025 10:20,1725,246.92,0.058,339.9,0.284,50.11,0.85,80.08016418
2/19/2025 10:21,1726,246.92,0.059,13.6,0.016,50.38,0.6,80.0666471
2/19/2025 10:22,1727,246.92,0.058,339.9,0.284,50.11,0.85,80.06190146
2/19/2025 10:23,1728,246.92,0.059,13.6,0.016,50.38,0.6,80.02247014
2/19/2025 10:24,1729,246.92,0.058,339.9,0.284,50.11,0.85,80.01427297
2/19/2025 10:25,1730,246.92,0.059,13.6,0.016,50.38,0.6,80.01340419
2/19/2025 10:26,1731,246.92,0.058,339.9,0.284,50.11,0.85,79.98892988
2/19/2025 10:27,1732,246.92,0.059,13.6,0.016,50.38,0.6,79.93948329
2/19/2025 10:28,1733,246.95,0.063,15.8,0.018,50.06,0.53,80.24204789
2/19/2025 10:29,1734,246.95,0.067,17.3,0.014,50.4,0.48,80.23826486
2/19/2025 10:30,1735,246.95,0.063,15.8,0.018,50.06,0.53,80.21029977
2/19/2025 10:31,1736,246.95,0.067,17.3,0.014,50.4,0.48,80.19175347
2/19/2025 10:32,1737,246.95,0.063,15.8,0.018,50.06,0.53,80.18644589
2/19/2025 10:33,1738,246.95,0.067,17.3,0.014,50.4,0.48,80.18265403
2/19/2025 10:34,1739,246.95,0.063,15.8,0.018,50.06,0.53,80.17730006
2/19/2025 10:35,1740,246.95,0.067,17.3,0.014,50.4,0.48,80.14827555
2/19/2025 10:36,1741,246.95,0.063,15.8,0.018,50.06,0.53,80.13371235
2/19/2025 10:37,1742,246.95,0.067,17.3,0.014,50.4,0.48,80.12752744
2/19/2025 10:38,1743,246.99,0.066,14.6,0.016,50.22,0.51,80.27974801
2/19/2025 10:39,1744,246.99,0.066,14.6,0.016,50.22,0.51,80.27396058
2/19/2025 10:40,1745,246.99,0.066,14.6,0.016,50.22,0.51,80.25230727
2/19/2025 10:41,1746,246.99,0.066,14.6,0.016,50.22,0.51,80.25159678
2/19/2025 10:42,1747,246.99,0.066,14.6,0.016,50.22,0.51,80.25060545
2/19/2025 10:43,1748,247.02,0.053,11.7,0.013,50.15,0.53,80.43154603
2/19/2025 10:44,1749,247.02,0.053,11.7,0.013,50.15,0.53,80.35199581
2/19/2025 10:45,1750,247.02,0.053,11.7,0.013,50.15,0.53,80.34477274
2/19/2025 10:46,1751,247.02,0.053,11.7,0.013,50.15,0.53,80.33036926
2/19/2025 10:47,1752,247.02,0.053,11.7,0.013,50.15,0.53,80.30717703
2/19/2025 10:48,1753,247.04,0.053,12.8,0.013,50.02,0.43,80.46143654
2/19/2025 10:49,1754,247.04,0.053,12.8,0.013,50.02,0.43,80.45685264
2/19/2025 10:50,1755,247.04,0.053,12.8,0.013,50.02,0.43,80.45096962
2/19/2025 10:51,1756,247.04,0.053,12.8,0.013,50.02,0.43,80.4465924
2/19/2025 10:52,1757,247.04,0.053,12.8,0.013,50.02,0.43,80.44653407
2/19/2025 10:53,1758,247.06,0.059,13.9,0.015,50.46,0.48,80.76421112
2/19/2025 10:54,1759,247.06,0.052,14.2,0.014,49.88,0.75,80.74096019
2/19/2025 10:55,1760,247.06,0.059,13.9,0.015,50.46,0.48,80.70046785
2/19/2025 10:56,1761,247.06,0.052,14.2,0.014,49.88,0.75,80.67581628
2/19/2025 10:57,1762,247.06,0.059,13.9,0.015,50.46,0.48,80.59914133
2/19/2025 10:58,1763,247.06,0.052,14.2,0.014,49.88,0.75,80.58277855
2/19/2025 10:59,1764,247.06,0.059,13.9,0.015,50.46,0.48,80.54170798
2/19/2025 11:00,1765,247.06,0.052,14.2,0.014,49.88,0.75,80.50470671
2/19/2025 11:01,1766,247.06,0.059,13.9,0.015,50.46,0.48,80.47693005
2/19/2025 11:02,1767,247.06,0.052,14.2,0.014,49.88,0.75,80.46823023
2/19/2025 11:03,1768,247.07,0.059,13.6,0.012,50.47,0.67,81.18638233
2/19/2025 11:04,1769,247.07,0.053,14.2,0.015,49.86,0.42,81.17918217
2/19/2025 11:05,1770,247.07,0.057,13.1,0.012,49.71,0.72,81.1670448
2/19/2025 11:06,1771,247.07,0.056,15.1,0.012,49.84,0.65,81.15976779
2/19/2025 11:07,1772,247.07,0.059,13.6,0.012,50.47,0.67,81.14287542
2/19/2025 11:08,1773,247.07,0.053,14.2,0.015,49.86,0.42,81.14065889
2/19/2025 11:09,1774,247.07,0.057,13.1,0.012,49.71,0.72,81.1247706
2/19/2025 11:10,1775,247.07,0.056,15.1,0.012,49.84,0.65,81.09526357
2/19/2025 11:11,1776,247.07,0.059,13.6,0.012,50.47,0.67,81.01754886
2/19/2025 11:12,1777,247.07,0.053,14.2,0.015,49.86,0.42,80.95973858
2/19/2025 11:13,1778,247.07,0.057,13.1,0.012,49.71,0.72,80.92563909
2/19/2025 11:14,1779,247.07,0.056,15.1,0.012,49.84,0.65,80.92230506
2/19/2025 11:15,1780,247.07,0.059,13.6,0.012,50.47,0.67,80.86785899
2/19/2025 11:16,1781,247.07,0.053,14.2,0.015,49.86,0.42,80.86623266
2/19/2025 11:17,1782,247.07,0.057,13.1,0.012,49.71,0.72,80.86160124
2/19/2025 11:18,1783,247.07,0.056,15.1,0.012,49.84,0.65,80.86027013
2/19/2025 11:19,1784,247.07,0.059,13.6,0.012,50.47,0.67,80.85339812
2/19/2025 11:20,1785,247.07,0.053,14.2,0.015,49.86,0.42,80.79719585
2/19/2025 11:21,1786,247.07,0.057,13.1,0.012,49.71,0.72,80.78991895
2/19/2025 11:22,1787,247.07,0.056,15.1,0.012,49.84,0.65,80.76697021
2/19/2025 11:23,1788,247.09,0.055,12.7,0.013,50.04,0.74,81.30417488
2/19/2025 11:24,1789,247.09,0.055,12.7,0.013,50.04,0.74,81.30157005
2/19/2025 11:25,1790,247.09,0.055,12.7,0.013,50.04,0.74,81.24995343
2/19/2025 11:26,1791,247.09,0.055,12.7,0.013,50.04,0.74,81.20867746
2/19/2025 11:27,1792,247.09,0.055,12.7,0.013,50.04,0.74,81.20658942
2/19/2025 11:28,1793,247.1,0.069,16.2,0.015,50.3,0.63,81.34038154
2/19/2025 11:29,1794,247.1,0.069,16.2,0.015,50.3,0.63,81.33139653
2/19/2025 11:30,1795,247.1,0.069,16.2,0.015,50.3,0.63,81.32950268
2/19/2025 11:31,1796,247.1,0.069,16.2,0.015,50.3,0.63,81.31864095
2/19/2025 11:32,1797,247.1,0.069,16.2,0.015,50.3,0.63,81.31496014
2/19/2025 11:33,1798,247.16,0.053,11.9,0.01,49.6,0.42,81.48040241
2/19/2025 11:34,1799,247.16,0.063,14.6,0.012,49.77,0.69,81.44584444
2/19/2025 11:35,1800,247.16,0.053,11.9,0.01,49.6,0.42,81.43017475
2/19/2025 11:36,1801,247.16,0.063,14.6,0.012,49.77,0.69,81.39653075
2/19/2025 11:37,1802,247.16,0.053,11.9,0.01,49.6,0.42,81.39274547
2/19/2025 11:38,1803,247.16,0.063,14.6,0.012,49.77,0.69,81.38371229
2/19/2025 11:39,1804,247.16,0.053,11.9,0.01,49.6,0.42,81.38037766
2/19/2025 11:40,1805,247.16,0.063,14.6,0.012,49.77,0.69,81.37239998
2/19/2025 11:41,1806,247.16,0.053,11.9,0.01,49.6,0.42,81.36532276
2/19/2025 11:42,1807,247.16,0.063,14.6,0.012,49.77,0.69,81.36332316
2/19/2025 11:43,1808,247.18,0.064,15.3,0.016,50.17,0.67,81.66323549
2/19/2025 11:44,1809,247.18,0.069,18.1,0.016,49.94,0.45,81.63079575
2/19/2025 11:45,1810,247.18,0.064,15.3,0.016,50.17,0.67,81.62056034
2/19/2025 11:46,1811,247.18,0.069,18.1,0.016,49.94,0.45,81.61829634
2/19/2025 11:47,1812,247.18,0.064,15.3,0.016,50.17,0.67,81.61802018
2/19/2025 11:48,1813,247.18,0.069,18.1,0.016,49.94,0.45,81.61427106
2/19/2025 11:49,1814,247.18,0.064,15.3,0.016,50.17,0.67,81.55559386
2/19/2025 11:50,1815,247.18,0.069,18.1,0.016,49.94,0.45,81.55271373
2/19/2025 11:51,1816,247.18,0.064,15.3,0.016,50.17,0.67,81.52469019
2/19/2025 11:52,1817,247.18,0.069,18.1,0.016,49.94,0.45,81.51234236
2/19/2025 11:53,1818,247.19,0.055,14.5,0.013,49.53,0.45,81.73838987
2/19/2025 11:54,1819,247.19,0.055,14.5,0.013,49.53,0.45,81.71572397
2/19/2025 11:55,1820,247.19,0.055,14.5,0.013,49.53,0.45,81.68373619
2/19/2025 11:56,1821,247.19,0.055,14.5,0.013,49.53,0.45,81.66770348
2/19/2025 11:57,1822,247.19,0.055,14.5,0.013,49.53,0.45,81.66588921
2/19/2025 11:58,1823,247.21,0.058,15,0.014,49.74,0.59,81.84801151
2/19/2025 11:59,1824,247.21,0.058,15,0.014,49.74,0.59,81.82979599
2/19/2025 12:00,1825,247.21,0.058,15,0.014,49.74,0.59,81.82318136
2/19/2025 12:01,1826,247.21,0.058,15,0.014,49.74,0.59,81.77418804
2/19/2025 12:02,1827,247.21,0.058,15,0.014,49.74,0.59,81.77330815
2/19/2025 12:03,1828,247.22,0.065,15.9,0.019,50.09,0.53,81.94661424
2/19/2025 12:04,1829,247.22,0.065,15.9,0.019,50.09,0.53,81.94380885
2/19/2025 12:05,1830,247.22,0.065,15.9,0.019,50.09,0.53,81.89062845
2/19/2025 12:06,1831,247.22,0.065,15.9,0.019,50.09,0.53,81.87685236
2/19/2025 12:07,1832,247.22,0.065,15.9,0.019,50.09,0.53,81.86731031
2/19/2025 12:08,1833,247.24,0.066,17.4,0.017,50.13,0.69,82.03381192
2/19/2025 12:09,1834,247.24,0.056,14.7,0.016,50.28,0.51,82.00570815
2/19/2025 12:10,1835,247.24,0.066,17.4,0.017,50.13,0.69,81.99311054
2/19/2025 12:11,1836,247.24,0.056,14.7,0.016,50.28,0.51,81.99028799
2/19/2025 12:12,1837,247.24,0.066,17.4,0.017,50.13,0.69,81.98354214
2/19/2025 12:13,1838,247.24,0.056,14.7,0.016,50.28,0.51,81.97943412
2/19/2025 12:14,1839,247.24,0.066,17.4,0.017,50.13,0.69,81.97661005
2/19/2025 12:15,1840,247.24,0.056,14.7,0.016,50.28,0.51,81.96870563
2/19/2025 12:16,1841,247.24,0.066,17.4,0.017,50.13,0.69,81.96481674
2/19/2025 12:17,1842,247.24,0.056,14.7,0.016,50.28,0.51,81.95775276
2/19/2025 12:18,1843,247.31,0.066,16.7,0.016,50.18,0.54,82.22884704
2/19/2025 12:19,1844,247.31,0.066,16.7,0.016,50.18,0.54,82.14373112
2/19/2025 12:20,1845,247.31,0.066,16.7,0.016,50.18,0.54,82.1423678
2/19/2025 12:21,1846,247.31,0.066,16.7,0.016,50.18,0.54,82.08692306
2/19/2025 12:22,1847,247.31,0.066,16.7,0.016,50.18,0.54,82.07512526
2/19/2025 12:23,1848,247.32,0.06,14.3,0.015,49.92,0.6,82.61805218
2/19/2025 12:24,1849,247.32,0.059,14.5,0.015,49.61,0.62,82.60662689
2/19/2025 12:25,1850,247.32,0.055,13.5,0.014,50.05,0.67,82.57795356
2/19/2025 12:26,1851,247.32,0.06,14.3,0.015,49.92,0.6,82.57289215
2/19/2025 12:27,1852,247.32,0.059,14.5,0.015,49.61,0.62,82.52504585
2/19/2025 12:28,1853,247.32,0.055,13.5,0.014,50.05,0.67,82.51441906
2/19/2025 12:29,1854,247.32,0.06,14.3,0.015,49.92,0.6,82.50058823
2/19/2025 12:30,1855,247.32,0.059,14.5,0.015,49.61,0.62,82.47386988
2/19/2025 12:31,1856,247.32,0.055,13.5,0.014,50.05,0.67,82.46523693
2/19/2025 12:32,1857,247.32,0.06,14.3,0.015,49.92,0.6,82.43950745
2/19/2025 12:33,1858,247.32,0.059,14.5,0.015,49.61,0.62,82.41516915
2/19/2025 12:34,1859,247.32,0.055,13.5,0.014,50.05,0.67,82.34769029
2/19/2025 12:35,1860,247.32,0.06,14.3,0.015,49.92,0.6,82.340974
2/19/2025 12:36,1861,247.32,0.059,14.5,0.015,49.61,0.62,82.32675628
2/19/2025 12:37,1862,247.32,0.055,13.5,0.014,50.05,0.67,82.32100457
2/19/2025 12:38,1863,247.34,0.061,14.1,0.014,50.33,0.54,82.66248271
2/19/2025 12:39,1864,247.34,0.061,14.1,0.014,50.33,0.54,82.6533927
2/19/2025 12:40,1865,247.34,0.061,14.1,0.014,50.33,0.54,82.64685369
2/19/2025 12:41,1866,247.34,0.061,14.1,0.014,50.33,0.54,82.64357813
2/19/2025 12:42,1867,247.34,0.061,14.1,0.014,50.33,0.54,82.62901767
2/19/2025 12:43,1868,247.36,0.057,15.3,0.013,50.4,0.59,82.85471
2/19/2025 12:44,1869,247.36,0.068,15.4,0.013,50.14,0.56,82.81965759
2/19/2025 12:45,1870,247.36,0.057,15.3,0.013,50.4,0.59,82.77552112
2/19/2025 12:46,1871,247.36,0.068,15.4,0.013,50.14,0.56,82.76827054
2/19/2025 12:47,1872,247.36,0.057,15.3,0.013,50.4,0.59,82.76733012
2/19/2025 12:48,1873,247.36,0.068,15.4,0.013,50.14,0.56,82.76405056
2/19/2025 12:49,1874,247.36,0.057,15.3,0.013,50.4,0.59,82.72859443
2/19/2025 12:50,1875,247.36,0.068,15.4,0.013,50.14,0.56,82.69170952
2/19/2025 12:51,1876,247.36,0.057,15.3,0.013,50.4,0.59,82.69095609
2/19/2025 12:52,1877,247.36,0.068,15.4,0.013,50.14,0.56,82.68620229
2/19/2025 12:53,1878,247.38,0.063,310.8,0.363,50.38,0.87,82.92940407
2/19/2025 12:54,1879,247.38,0.063,310.8,0.363,50.38,0.87,82.8965807
2/19/2025 12:55,1880,247.38,0.063,310.8,0.363,50.38,0.87,82.88220616
2/19/2025 12:56,1881,247.38,0.063,310.8,0.363,50.38,0.87,82.86720444
2/19/2025 12:57,1882,247.38,0.063,310.8,0.363,50.38,0.87,82.8616463
2/19/2025 12:58,1883,247.39,0.052,314.3,0.252,49.66,0.96,83.10355371
2/19/2025 12:59,1884,247.39,0.052,314.3,0.252,49.66,0.96,83.09010031
2/19/2025 13:00,1885,247.39,0.052,314.3,0.252,49.66,0.96,83.0838046
2/19/2025 13:01,1886,247.39,0.052,314.3,0.252,49.66,0.96,83.06275363
2/19/2025 13:02,1887,247.39,0.052,314.3,0.252,49.66,0.96,82.99459261
2/19/2025 13:03,1888,247.4,0.062,16.8,0.015,50.13,0.59,83.18048533
2/19/2025 13:04,1889,247.4,0.062,16.8,0.015,50.13,0.59,83.17785165
2/19/2025 13:05,1890,247.4,0.062,16.8,0.015,50.13,0.59,83.17107857
2/19/2025 13:06,1891,247.4,0.062,16.8,0.015,50.13,0.59,83.13972566
2/19/2025 13:07,1892,247.4,0.062,16.8,0.015,50.13,0.59,83.12319448
2/19/2025 13:08,1893,247.42,0.069,15.7,0.018,49.71,0.61,83.24692298
2/19/2025 13:09,1894,247.42,0.069,15.7,0.018,49.71,0.61,83.24575122
2/19/2025 13:10,1895,247.42,0.069,15.7,0.018,49.71,0.61,83.21773068
2/19/2025 13:11,1896,247.42,0.069,15.7,0.018,49.71,0.61,83.21166033
2/19/2025 13:12,1897,247.42,0.069,15.7,0.018,49.71,0.61,83.18139656
2/19/2025 13:13,1898,247.43,0.065,15.6,0.014,50.29,0.67,83.40805251
2/19/2025 13:14,1899,247.43,0.065,15.6,0.014,50.29,0.67,83.39386514
2/19/2025 13:15,1900,247.43,0.065,15.6,0.014,50.29,0.67,83.35516518
2/19/2025 13:16,1901,247.43,0.065,15.6,0.014,50.29,0.67,83.33484042
2/19/2025 13:17,1902,247.43,0.065,15.6,0.014,50.29,0.67,83.32723561
2/19/2025 13:18,1903,247.48,0.064,332.4,0.307,49.79,0.92,83.72836095
2/19/2025 13:19,1904,247.48,0.065,16.7,0.02,50.13,0.64,83.70334281
2/19/2025 13:20,1905,247.48,0.063,325.3,0.291,49.75,0.87,83.681892
2/19/2025 13:21,1906,247.48,0.064,332.4,0.307,49.79,0.92,83.6531664
2/19/2025 13:22,1907,247.48,0.065,16.7,0.02,50.13,0.64,83.64419208
2/19/2025 13:23,1908,247.48,0.063,325.3,0.291,49.75,0.87,83.60733271
2/19/2025 13:24,1909,247.48,0.064,332.4,0.307,49.79,0.92,83.60492425
2/19/2025 13:25,1910,247.48,0.065,16.7,0.02,50.13,0.64,83.58183668
2/19/2025 13:26,1911,247.48,0.063,325.3,0.291,49.75,0.87,83.54311769
2/19/2025 13:27,1912,247.48,0.064,332.4,0.307,49.79,0.92,83.52075314
2/19/2025 13:28,1913,247.48,0.065,16.7,0.02,50.13,0.64,83.4849109
2/19/2025 13:29,1914,247.48,0.063,325.3,0.291,49.75,0.87,83.47142251
2/19/2025 13:30,1915,247.48,0.064,332.4,0.307,49.79,0.92,83.44453424
2/19/2025 13:31,1916,247.48,0.065,16.7,0.02,50.13,0.64,83.42998241
2/19/2025 13:32,1917,247.48,0.063,325.3,0.291,49.75,0.87,83.41919442
2/19/2025 13:33,1918,247.49,0.059,15.7,0.015,49.53,0.6,83.77627586
2/19/2025 13:34,1919,247.49,0.059,15.7,0.015,49.53,0.6,83.75254126
2/19/2025 13:35,1920,247.49,0.059,15.7,0.015,49.53,0.6,83.74359674
2/19/2025 13:36,1921,247.49,0.059,15.7,0.015,49.53,0.6,83.74241391
2/19/2025 13:37,1922,247.49,0.059,15.7,0.015,49.53,0.6,83.73820863
2/19/2025 13:38,1923,247.5,0.059,15.6,0.016,50.13,0.62,83.98763266
2/19/2025 13:39,1924,247.5,0.066,16,0.019,49.81,0.68,83.98369753
2/19/2025 13:40,1925,247.5,0.059,15.6,0.016,50.13,0.62,83.95089575
2/19/2025 13:41,1926,247.5,0.066,16,0.019,49.81,0.68,83.94250483
2/19/2025 13:42,1927,247.5,0.059,15.6,0.016,50.13,0.62,83.89772209
2/19/2025 13:43,1928,247.5,0.066,16,0.019,49.81,0.68,83.87321757
2/19/2025 13:44,1929,247.5,0.059,15.6,0.016,50.13,0.62,83.85959993
2/19/2025 13:45,1930,247.5,0.066,16,0.019,49.81,0.68,83.85651045
2/19/2025 13:46,1931,247.5,0.059,15.6,0.016,50.13,0.62,83.83675482
2/19/2025 13:47,1932,247.5,0.066,16,0.019,49.81,0.68,83.83456942
2/19/2025 13:48,1933,247.53,0.056,13.2,0.011,50.15,0.62,84.06294836
2/19/2025 13:49,1934,247.53,0.056,13.2,0.011,50.15,0.62,84.06171965
2/19/2025 13:50,1935,247.53,0.056,13.2,0.011,50.15,0.62,84.05748086
2/19/2025 13:51,1936,247.53,0.056,13.2,0.011,50.15,0.62,84.04991317
2/19/2025 13:52,1937,247.53,0.056,13.2,0.011,50.15,0.62,84.01194082
2/19/2025 13:53,1938,247.56,0.058,15.3,0.016,50.46,0.54,84.11531529
2/19/2025 13:54,1939,247.56,0.058,15.3,0.016,50.46,0.54,84.09113495
2/19/2025 13:55,1940,247.56,0.058,15.3,0.016,50.46,0.54,84.08804943
2/19/2025 13:56,1941,247.56,0.058,15.3,0.016,50.46,0.54,84.08478651
2/19/2025 13:57,1942,247.56,0.058,15.3,0.016,50.46,0.54,84.07906332
2/19/2025 13:58,1943,247.61,0.057,12.7,0.014,49.73,0.66,84.20675859
2/19/2025 13:59,1944,247.61,0.057,12.7,0.014,49.73,0.66,84.16610814
2/19/2025 14:00,1945,247.61,0.057,12.7,0.014,49.73,0.66,84.15493547
2/19/2025 14:01,1946,247.61,0.057,12.7,0.014,49.73,0.66,84.15425702
2/19/2025 14:02,1947,247.61,0.057,12.7,0.014,49.73,0.66,84.14493261
2/19/2025 14:03,1948,247.62,0.059,13.7,0.012,50.49,0.75,84.27660408
2/19/2025 14:04,1949,247.62,0.059,13.7,0.012,50.49,0.75,84.2462347
2/19/2025 14:05,1950,247.62,0.059,13.7,0.012,50.49,0.75,84.23466403
2/19/2025 14:06,1951,247.62,0.059,13.7,0.012,50.49,0.75,84.23395192
2/19/2025 14:07,1952,247.62,0.059,13.7,0.012,50.49,0.75,84.20993513
2/19/2025 14:08,1953,247.63,0.061,16.4,0.014,50.19,0.56,84.45076363
2/19/2025 14:09,1954,247.63,0.06,14.4,0.016,49.95,0.57,84.40942613
2/19/2025 14:10,1955,247.63,0.061,16.4,0.014,50.19,0.56,84.38645238
2/19/2025 14:11,1956,247.63,0.06,14.4,0.016,49.95,0.57,84.36515115
2/19/2025 14:12,1957,247.63,0.061,16.4,0.014,50.19,0.56,84.34137688
2/19/2025 14:13,1958,247.63,0.06,14.4,0.016,49.95,0.57,84.33889366
2/19/2025 14:14,1959,247.63,0.061,16.4,0.014,50.19,0.56,84.33577711
2/19/2025 14:15,1960,247.63,0.06,14.4,0.016,49.95,0.57,84.33225239
2/20/2025 8:00,1961,247.63,0.061,16.4,0.014,50.19,0.56,84.32230962
2/20/2025 8:01,1962,247.63,0.06,14.4,0.016,49.95,0.57,84.32182236
2/20/2025 8:02,1963,247.65,0.057,13.4,0.015,50.08,0.51,84.48099519
2/20/2025 8:03,1964,247.65,0.057,13.4,0.015,50.08,0.51,84.47696499
2/20/2025 8:04,1965,247.65,0.057,13.4,0.015,50.08,0.51,84.47156482
2/20/2025 8:05,1966,247.65,0.057,13.4,0.015,50.08,0.51,84.46155377
2/20/2025 8:06,1967,247.65,0.057,13.4,0.015,50.08,0.51,84.45612062
2/20/2025 8:07,1968,247.66,0.06,15.4,0.014,50.34,0.5,84.56205579
2/20/2025 8:08,1969,247.66,0.06,15.4,0.014,50.34,0.5,84.55541764
2/20/2025 8:09,1970,247.66,0.06,15.4,0.014,50.34,0.5,84.5449074
2/20/2025 8:10,1971,247.66,0.06,15.4,0.014,50.34,0.5,84.53266197
2/20/2025 8:11,1972,247.66,0.06,15.4,0.014,50.34,0.5,84.51450146
2/20/2025 8:12,1973,247.67,0.069,18.3,0.02,50.41,0.48,84.6162955
2/20/2025 8:13,1974,247.67,0.069,18.3,0.02,50.41,0.48,84.60302079
2/20/2025 8:14,1975,247.67,0.069,18.3,0.02,50.41,0.48,84.60269705
2/20/2025 8:15,1976,247.67,0.069,18.3,0.02,50.41,0.48,84.59238241
2/20/2025 8:16,1977,247.67,0.069,18.3,0.02,50.41,0.48,84.59064712
2/20/2025 8:17,1978,247.69,0.065,339,0.335,49.71,0.92,84.70148576
2/20/2025 8:18,1979,247.69,0.065,339,0.335,49.71,0.92,84.6774058
2/20/2025 8:19,1980,247.69,0.065,339,0.335,49.71,0.92,84.66838297
2/20/2025 8:20,1981,247.69,0.065,339,0.335,49.71,0.92,84.61860924
2/20/2025 8:21,1982,247.69,0.065,339,0.335,49.71,0.92,84.61749226
2/20/2025 8:22,1983,247.7,0.053,14,0.014,49.59,0.55,84.78205005
2/20/2025 8:23,1984,247.7,0.053,14,0.014,49.59,0.55,84.76635373
2/20/2025 8:24,1985,247.7,0.053,14,0.014,49.59,0.55,84.75143351
2/20/2025 8:25,1986,247.7,0.053,14,0.014,49.59,0.55,84.73775321
2/20/2025 8:26,1987,247.7,0.053,14,0.014,49.59,0.55,84.71233105
2/20/2025 8:27,1988,247.72,0.065,15.8,0.017,49.97,0.53,84.84307477
2/20/2025 8:28,1989,247.72,0.065,15.8,0.017,49.97,0.53,84.82647802
2/20/2025 8:29,1990,247.72,0.065,15.8,0.017,49.97,0.53,84.8202356
2/20/2025 8:30,1991,247.72,0.065,15.8,0.017,49.97,0.53,84.81403029
2/20/2025 8:31,1992,247.72,0.065,15.8,0.017,49.97,0.53,84.79781379
2/20/2025 8:32,1993,247.74,0.054,12.3,0.012,50.4,0.53,84.90587411
2/20/2025 8:33,1994,247.74,0.054,12.3,0.012,50.4,0.53,84.90156855
2/20/2025 8:34,1995,247.74,0.054,12.3,0.012,50.4,0.53,84.89303406
2/20/2025 8:35,1996,247.74,0.054,12.3,0.012,50.4,0.53,84.88943741
